week_ending,Value,county_name,county_ansi,watershed_code,sector_desc,group_desc,region_desc,short_desc,unit_desc,location_desc,end_code,agg_level_desc,asd_desc,freq_desc,class_desc,asd_code,CV (%),begin_code,commodity_desc,domain_desc,country_name,reference_period_desc,state_fips_code,zip_5,load_time,source_desc,country_code,county_code,statisticcat_desc,congr_district_code,state_name,watershed_desc,prodn_practice_desc,state_ansi,state_alpha,year,util_practice_desc,domaincat_desc
2023-05-28,90,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HEADED",PCT HEADED,KANSAS,21,STATE,,WEEKLY,WINTER,,,21,WHEAT,TOTAL,UNITED STATES,WEEK #21,20,,2023-05-30 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-04,96,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HEADED",PCT HEADED,KANSAS,22,STATE,,WEEKLY,WINTER,,,22,WHEAT,TOTAL,UNITED STATES,WEEK #22,20,,2023-06-05 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-11,98,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HEADED",PCT HEADED,KANSAS,23,STATE,,WEEKLY,WINTER,,,23,WHEAT,TOTAL,UNITED STATES,WEEK #23,20,,2023-06-12 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-18,99,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HEADED",PCT HEADED,KANSAS,24,STATE,,WEEKLY,WINTER,,,24,WHEAT,TOTAL,UNITED STATES,WEEK #24,20,,2023-06-20 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-25,100,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HEADED",PCT HEADED,KANSAS,25,STATE,,WEEKLY,WINTER,,,25,WHEAT,TOTAL,UNITED STATES,WEEK #25,20,,2023-06-26 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-03-26,1,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT JOINTING",PCT JOINTING,KANSAS,12,STATE,,WEEKLY,WINTER,,,12,WHEAT,TOTAL,UNITED STATES,WEEK #12,20,,2023-03-27 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-02,7,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT JOINTING",PCT JOINTING,KANSAS,13,STATE,,WEEKLY,WINTER,,,13,WHEAT,TOTAL,UNITED STATES,WEEK #13,20,,2023-04-03 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-09,20,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT JOINTING",PCT JOINTING,KANSAS,14,STATE,,WEEKLY,WINTER,,,14,WHEAT,TOTAL,UNITED STATES,WEEK #14,20,,2023-04-10 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-16,35,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT JOINTING",PCT JOINTING,KANSAS,15,STATE,,WEEKLY,WINTER,,,15,WHEAT,TOTAL,UNITED STATES,WEEK #15,20,,2023-04-17 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-23,51,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT JOINTING",PCT JOINTING,KANSAS,16,STATE,,WEEKLY,WINTER,,,16,WHEAT,TOTAL,UNITED STATES,WEEK #16,20,,2023-04-24 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-30,68,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT JOINTING",PCT JOINTING,KANSAS,17,STATE,,WEEKLY,WINTER,,,17,WHEAT,TOTAL,UNITED STATES,WEEK #17,20,,2023-05-01 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-05-07,82,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT JOINTING",PCT JOINTING,KANSAS,18,STATE,,WEEKLY,WINTER,,,18,WHEAT,TOTAL,UNITED STATES,WEEK #18,20,,2023-05-08 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-05-14,91,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT JOINTING",PCT JOINTING,KANSAS,19,STATE,,WEEKLY,WINTER,,,19,WHEAT,TOTAL,UNITED STATES,WEEK #19,20,,2023-05-15 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-05-21,97,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT JOINTING",PCT JOINTING,KANSAS,20,STATE,,WEEKLY,WINTER,,,20,WHEAT,TOTAL,UNITED STATES,WEEK #20,20,,2023-05-22 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-05-28,99,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT JOINTING",PCT JOINTING,KANSAS,21,STATE,,WEEKLY,WINTER,,,21,WHEAT,TOTAL,UNITED STATES,WEEK #21,20,,2023-05-30 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-11,20,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT MATURE",PCT MATURE,KANSAS,23,STATE,,WEEKLY,WINTER,,,23,WHEAT,TOTAL,UNITED STATES,WEEK #23,20,,2023-06-12 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-18,52,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT MATURE",PCT MATURE,KANSAS,24,STATE,,WEEKLY,WINTER,,,24,WHEAT,TOTAL,UNITED STATES,WEEK #24,20,,2023-06-20 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-25,77,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT MATURE",PCT MATURE,KANSAS,25,STATE,,WEEKLY,WINTER,,,25,WHEAT,TOTAL,UNITED STATES,WEEK #25,20,,2023-06-26 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-07-02,92,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT MATURE",PCT MATURE,KANSAS,26,STATE,,WEEKLY,WINTER,,,26,WHEAT,TOTAL,UNITED STATES,WEEK #26,20,,2023-07-03 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-07-09,98,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT MATURE",PCT MATURE,KANSAS,27,STATE,,WEEKLY,WINTER,,,27,WHEAT,TOTAL,UNITED STATES,WEEK #27,20,,2023-07-10 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-07-16,100,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT MATURE",PCT MATURE,KANSAS,28,STATE,,WEEKLY,WINTER,,,28,WHEAT,TOTAL,UNITED STATES,WEEK #28,20,,2023-07-17 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-07-23,100,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT MATURE",PCT MATURE,KANSAS,29,STATE,,WEEKLY,WINTER,,,29,WHEAT,TOTAL,UNITED STATES,WEEK #29,20,,2023-07-24 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-09-04,1,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",PCT PLANTED,KANSAS,35,STATE,,WEEKLY,WINTER,,,35,WHEAT,TOTAL,UNITED STATES,WEEK #35,20,,2022-09-06 16:00:04.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-09-11,3,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",PCT PLANTED,KANSAS,36,STATE,,WEEKLY,WINTER,,,36,WHEAT,TOTAL,UNITED STATES,WEEK #36,20,,2022-09-12 16:05:59.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-09-18,10,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",PCT PLANTED,KANSAS,37,STATE,,WEEKLY,WINTER,,,37,WHEAT,TOTAL,UNITED STATES,WEEK #37,20,,2022-09-19 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-09-25,23,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",PCT PLANTED,KANSAS,38,STATE,,WEEKLY,WINTER,,,38,WHEAT,TOTAL,UNITED STATES,WEEK #38,20,,2022-09-26 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-10-02,39,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",PCT PLANTED,KANSAS,39,STATE,,WEEKLY,WINTER,,,39,WHEAT,TOTAL,UNITED STATES,WEEK #39,20,,2022-10-03 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-10-09,54,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",PCT PLANTED,KANSAS,40,STATE,,WEEKLY,WINTER,,,40,WHEAT,TOTAL,UNITED STATES,WEEK #40,20,,2022-10-11 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-10-16,66,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",PCT PLANTED,KANSAS,41,STATE,,WEEKLY,WINTER,,,41,WHEAT,TOTAL,UNITED STATES,WEEK #41,20,,2022-10-17 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-10-23,79,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",PCT PLANTED,KANSAS,42,STATE,,WEEKLY,WINTER,,,42,WHEAT,TOTAL,UNITED STATES,WEEK #42,20,,2022-10-24 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-10-30,88,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",PCT PLANTED,KANSAS,43,STATE,,WEEKLY,WINTER,,,43,WHEAT,TOTAL,UNITED STATES,WEEK #43,20,,2022-10-31 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-11-06,93,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",PCT PLANTED,KANSAS,44,STATE,,WEEKLY,WINTER,,,44,WHEAT,TOTAL,UNITED STATES,WEEK #44,20,,2022-11-07 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-11-13,96,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",PCT PLANTED,KANSAS,45,STATE,,WEEKLY,WINTER,,,45,WHEAT,TOTAL,UNITED STATES,WEEK #45,20,,2022-11-14 16:00:00.000,SURVEY,9000,,"PROGRESS, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-11,78,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT COLORING",PCT COLORING,KANSAS,23,STATE,,WEEKLY,WINTER,,,23,WHEAT,TOTAL,UNITED STATES,WEEK #23,20,,2023-06-12 16:00:00.000,SURVEY,9000,,"PROGRESS, PREVIOUS YEAR",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-18,92,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT COLORING",PCT COLORING,KANSAS,24,STATE,,WEEKLY,WINTER,,,24,WHEAT,TOTAL,UNITED STATES,WEEK #24,20,,2023-06-20 16:00:00.000,SURVEY,9000,,"PROGRESS, PREVIOUS YEAR",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-25,97,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT COLORING",PCT COLORING,KANSAS,25,STATE,,WEEKLY,WINTER,,,25,WHEAT,TOTAL,UNITED STATES,WEEK #25,20,,2023-06-26 16:00:00.000,SURVEY,9000,,"PROGRESS, PREVIOUS YEAR",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-07-02,100,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT COLORING",PCT COLORING,KANSAS,26,STATE,,WEEKLY,WINTER,,,26,WHEAT,TOTAL,UNITED STATES,WEEK #26,20,,2023-07-03 16:00:00.000,SURVEY,9000,,"PROGRESS, PREVIOUS YEAR",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-09-18,1,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT EMERGED",PCT EMERGED,KANSAS,37,STATE,,WEEKLY,WINTER,,,37,WHEAT,TOTAL,UNITED STATES,WEEK #37,20,,2022-09-19 16:00:00.000,SURVEY,9000,,"PROGRESS, PREVIOUS YEAR",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-09-25,5,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT EMERGED",PCT EMERGED,KANSAS,38,STATE,,WEEKLY,WINTER,,,38,WHEAT,TOTAL,UNITED STATES,WEEK #38,20,,2022-09-26 16:00:00.000,SURVEY,9000,,"PROGRESS, PREVIOUS YEAR",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-10-02,15,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT EMERGED",PCT EMERGED,KANSAS,39,STATE,,WEEKLY,WINTER,,,39,WHEAT,TOTAL,UNITED STATES,WEEK #39,20,,2022-10-03 16:00:00.000,SURVEY,9000,,"PROGRESS, PREVIOUS YEAR",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-10-09,29,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT EMERGED",PCT EMERGED,KANSAS,40,STATE,,WEEKLY,WINTER,,,40,WHEAT,TOTAL,UNITED STATES,WEEK #40,20,,2022-10-11 16:00:00.000,SURVEY,9000,,"PROGRESS, PREVIOUS YEAR",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-10-16,45,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT EMERGED",PCT EMERGED,KANSAS,41,STATE,,WEEKLY,WINTER,,,41,WHEAT,TOTAL,UNITED STATES,WEEK #41,20,,2022-10-17 16:00:00.000,SURVEY,9000,,"PROGRESS, PREVIOUS YEAR",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-10-23,57,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT EMERGED",PCT EMERGED,KANSAS,42,STATE,,WEEKLY,WINTER,,,42,WHEAT,TOTAL,UNITED STATES,WEEK #42,20,,2022-10-24 16:00:00.000,SURVEY,9000,,"PROGRESS, PREVIOUS YEAR",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-10-30,69,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT EMERGED",PCT EMERGED,KANSAS,43,STATE,,WEEKLY,WINTER,,,43,WHEAT,TOTAL,UNITED STATES,WEEK #43,20,,2022-10-31 16:00:00.000,SURVEY,9000,,"PROGRESS, PREVIOUS YEAR",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-11-06,79,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT EMERGED",PCT EMERGED,KANSAS,44,STATE,,WEEKLY,WINTER,,,44,WHEAT,TOTAL,UNITED STATES,WEEK #44,20,,2022-11-07 16:00:00.000,SURVEY,9000,,"PROGRESS, PREVIOUS YEAR",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-11-13,85,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT EMERGED",PCT EMERGED,KANSAS,45,STATE,,WEEKLY,WINTER,,,45,WHEAT,TOTAL,UNITED STATES,WEEK #45,20,,2022-11-14 16:00:00.000,SURVEY,9000,,"PROGRESS, PREVIOUS YEAR",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-11-20,89,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT EMERGED",PCT EMERGED,KANSAS,46,STATE,,WEEKLY,WINTER,,,46,WHEAT,TOTAL,UNITED STATES,WEEK #46,20,,2022-11-21 16:00:00.000,SURVEY,9000,,"PROGRESS, PREVIOUS YEAR",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-11-27,95,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT EMERGED",PCT EMERGED,KANSAS,47,STATE,,WEEKLY,WINTER,,,47,WHEAT,TOTAL,UNITED STATES,WEEK #47,20,,2022-11-29 16:00:00.000,SURVEY,9000,,"PROGRESS, PREVIOUS YEAR",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-12-04,98,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT EMERGED",PCT EMERGED,KANSAS,48,STATE,,WEEKLY,WINTER,,,48,WHEAT,TOTAL,UNITED STATES,WEEK #48,20,,2022-12-05 16:00:00.000,SURVEY,9000,,"PROGRESS, PREVIOUS YEAR",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-04,0,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",PCT HARVESTED,KANSAS,22,STATE,,WEEKLY,WINTER,,,22,WHEAT,TOTAL,UNITED STATES,WEEK #22,20,,2023-06-05 16:00:00.000,SURVEY,9000,,"PROGRESS, PREVIOUS YEAR",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-11,2,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",PCT HARVESTED,KANSAS,23,STATE,,WEEKLY,WINTER,,,23,WHEAT,TOTAL,UNITED STATES,WEEK #23,20,,2023-06-12 16:00:00.000,SURVEY,9000,,"PROGRESS, PREVIOUS YEAR",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-18,23,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",PCT HARVESTED,KANSAS,24,STATE,,WEEKLY,WINTER,,,24,WHEAT,TOTAL,UNITED STATES,WEEK #24,20,,2023-06-20 16:00:00.000,SURVEY,9000,,"PROGRESS, PREVIOUS YEAR",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-25,54,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",PCT HARVESTED,KANSAS,25,STATE,,WEEKLY,WINTER,,,25,WHEAT,TOTAL,UNITED STATES,WEEK #25,20,,2023-06-26 16:00:00.000,SURVEY,9000,,"PROGRESS, PREVIOUS YEAR",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-07-02,80,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",PCT HARVESTED,KANSAS,26,STATE,,WEEKLY,WINTER,,,26,WHEAT,TOTAL,UNITED STATES,WEEK #26,20,,2023-07-03 16:00:00.000,SURVEY,9000,,"PROGRESS, PREVIOUS YEAR",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-07-09,93,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",PCT HARVESTED,KANSAS,27,STATE,,WEEKLY,WINTER,,,27,WHEAT,TOTAL,UNITED STATES,WEEK #27,20,,2023-07-10 16:00:00.000,SURVEY,9000,,"PROGRESS, PREVIOUS YEAR",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
